ID,UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
11108,1475683222,05-10-2016,06:00:22,-1.72212371,48,30.43,95,172.81,3.37,06:14:00,18:08:00
11109,1474720520,24-09-2016,02:35:20,-5.260308285,50,30.45,98,180.64,3.37,06:12:00,18:17:00
11110,1473318621,07-09-2016,21:10:21,4.965616497,50,30.44,46,89.48,2.25,06:08:00,18:33:00
11111,1481279753,09-12-2016,00:35:53,4.206686521,47,30.37,70,273.85,4.5,06:46:00,17:44:00
11112,1478092217,02-11-2016,03:10:17,2.271677086,42,30.44,42,178.61,7.87,06:24:00,17:48:00
11113,1477191918,22-10-2016,17:05:18,277.0980129,51,30.39,86,113.23,9,06:20:00,17:54:00
11114,1474267506,18-09-2016,20:45:06,-1.68015238,54,30.46,63,133.72,2.25,06:11:00,18:23:00
11115,1474082105,16-09-2016,17:15:05,242.9114662,57,30.43,97,125.11,12.37,06:10:00,18:25:00
11116,1477241118,23-10-2016,06:45:18,8.904834141,45,30.38,102,129.74,10.12,06:20:00,17:54:00
11117,1478030720,01-11-2016,10:05:20,415.0069596,57,30.5,34,152.18,5.62,06:24:00,17:48:00
11118,1474129210,17-09-2016,06:20:10,9.810906328,54,30.46,100,119.6,3.37,06:10:00,18:24:00
11119,1481540436,12-12-2016,01:00:36,9.354498567,46,30.38,97,172.5,4.5,06:48:00,17:45:00
11120,1476303920,12-10-2016,10:25:20,905.0171155,94.8697248,30.48,77,47,5.62,06:16:00,18:02:00
11121,1482580539,24-12-2016,01:55:39,13.39191162,46,30.47,44,178.08,10.12,06:54:00,17:50:00
11122,1479531324,18-11-2016,18:55:24,-1.134943279,47,30.42,89,115.62,12.37,06:33:00,17:43:00
11123,1473702321,12-09-2016,07:45:21,370.9184408,58,30.5,60,134.93,2.25,06:09:00,18:28:00
11124,1475054724,27-09-2016,23:25:24,-1.213365929,50,30.41,218.0591877,171.69,4.5,06:13:00,18:15:00
11125,1473325521,07-09-2016,23:05:21,3.739788601,48,30.44,51,180.26,6.75,06:08:00,18:33:00
11126,1481629502,13-12-2016,01:45:02,6.856317832,43,30.31,,279.24,9,06:48:00,17:45:00
11127,1482318020,21-12-2016,01:00:20,5.615615481,45,30.48,88,169.93,5.62,06:53:00,17:49:00
11128,1474069506,16-09-2016,13:45:06,353.306935,57,30.46,90,56.64,11.25,06:10:00,18:25:00
11129,1477539921,26-10-2016,17:45:21,3.082860985,51,30.4,84,7.47,2.25,06:21:00,17:52:00
11130,1481609402,12-12-2016,20:10:02,5.226781782,48,30.34,102,274.56,7.87,06:48:00,17:45:00
11131,1476824120,18-10-2016,10:55:20,464.7784427,59,30.45,94,99.58,13.5,06:18:00,17:57:00
11132,1483260602,31-12-2016,22:50:02,-1.159862968,40,30.34,82,226.35,7.87,06:57:00,17:54:00
11133,1475521823,03-10-2016,09:10:23,355.6651735,55,30.47,89,139.28,5.62,06:14:00,18:09:00
11134,1479096602,13-11-2016,18:10:02,-6.923363926,48,30.43,95,7.83,5.62,06:30:00,17:44:00
11135,1475562943,03-10-2016,20:35:43,4.883633658,52,30.45,99,102.3,4.5,06:14:00,18:09:00
11136,1481480166,11-12-2016,08:16:06,232.4859861,48,30.41,99,178.28,2.25,06:47:00,17:44:00
11137,1473954005,15-09-2016,05:40:05,1.988152648,48,,,182.71,2.25,06:10:00,18:26:00
11138,1477196718,22-10-2016,18:25:18,5.161350222,47,30.4,96,141.28,6.75,06:20:00,17:54:00
11139,1478426101,05-11-2016,23:55:01,-7.737503215,48,,27,181.52,7.87,06:26:00,17:46:00
11140,1480744808,02-12-2016,20:00:08,-7.999931239,45,30.34,93,177.34,11.25,06:42:00,17:42:00
11141,1480318520,27-11-2016,21:35:20,7.65470439,46,30.47,29,158.2,4.5,06:38:00,17:42:00
11142,1477171218,22-10-2016,11:20:18,950.3500558,57,30.41,47,54.19,2.25,06:20:00,17:54:00
11143,1476749117,17-10-2016,14:05:17,848.7914272,64,30.42,32,129.68,10.12,06:18:00,17:58:00
11144,1474188604,17-09-2016,22:50:04,12.56144622,52,30.49,84,153.57,7.87,06:10:00,18:24:00
11145,1477191318,22-10-2016,16:55:18,232.4873721,50,30.39,86,156.09,2.25,06:20:00,17:54:00
11146,1473196522,06-09-2016,11:15:22,1039.679881,58,30.42,76,336.34,5.62,06:08:00,18:34:00
11147,1477372818,24-10-2016,19:20:18,2.338566425,50,30.45,101,125.16,6.75,06:21:00,17:53:00
11148,1473632122,11-09-2016,12:15:22,451.4335797,60,30.48,81,15.28,,06:09:00,18:29:00
11149,1474935621,26-09-2016,14:20:21,886.8981978,59,30.39,,304.89,2.25,06:12:00,18:15:00
11150,1483078210,29-12-2016,20:10:10,-1.54991655,44,30.31,102,162.88,3.37,06:56:00,17:53:00
11151,1482464752,22-12-2016,17:45:52,2.759923271,55,30.43,26,125.72,10.12,06:53:00,17:49:00
11152,1483209602,31-12-2016,08:40:02,254.8882932,45,30.33,84,278.9,,06:57:00,17:54:00
11153,1481483455,11-12-2016,09:10:55,415.3813691,51,30.42,98,324.96,2.25,06:47:00,17:44:00
11154,1478634602,08-11-2016,09:50:02,715.8408621,57,30.45,59,359.93,5.62,06:27:00,17:45:00
11155,1482845751,27-12-2016,03:35:51,-13.48816114,45,30.41,36,168.47,9,06:56:00,17:52:00
11156,1473867605,14-09-2016,05:40:05,2.789816271,46,30.4,,169.51,5.62,06:10:00,18:26:00
11157,1482370249,21-12-2016,15:30:49,496.5492865,57,30.39,72,6.88,4.5,06:53:00,17:49:00
11158,1477783817,29-10-2016,13:30:17,361.7365298,51,30.4,102,105.68,5.62,06:23:00,17:50:00
11159,1475477724,02-10-2016,20:55:24,8.554946745,52,30.45,102,104.07,7.87,06:14:00,18:10:00
11160,1473658520,11-09-2016,19:35:20,-10.00088319,54,30.49,91,59.19,0,06:09:00,18:29:00
11161,1478052918,01-11-2016,16:15:18,137.2343428,56,30.44,50,148.86,7.87,06:24:00,17:48:00
11162,1478397909,05-11-2016,16:05:09,403.4526619,61,30.43,40,8.38,3.37,06:26:00,17:46:00
11163,1476656417,16-10-2016,12:20:17,539.2791571,66,30.52,19,111.45,4.5,06:18:00,17:59:00
11164,1483210510,31-12-2016,08:55:10,201.657918,46,30.34,84,274.2,7.87,06:57:00,17:54:00
11165,1476317425,12-10-2016,14:10:25,885.8135379,60,30.43,85,8.53,11.25,06:16:00,18:02:00
11166,1482913540,27-12-2016,22:25:40,2.170693378,44,30.45,29,169.4,11.25,06:56:00,17:52:00
11167,1474942821,26-09-2016,16:20:21,446.9425116,57,30.39,76,39.79,6.75,06:12:00,18:15:00
11168,1482471940,22-12-2016,19:45:40,9.11933515,50,30.45,26,172.12,13.5,06:53:00,17:49:00
11169,1474153205,17-09-2016,13:00:05,595.3534352,59,30.47,,52.99,4.5,06:10:00,18:24:00
11170,1479573619,19-11-2016,06:40:19,16.65410357,48,30.43,26,177.97,9,06:34:00,17:42:00
11171,1479380705,17-11-2016,01:05:05,0.791772281,51,30.42,23,180.13,22.5,06:32:00,17:43:00
11172,1480658702,01-12-2016,20:05:02,1.089694656,45,30.42,93,166.42,5.62,06:41:00,17:42:00
11173,1479491719,18-11-2016,07:55:19,317.5061221,51,30.44,74,142.71,5.62,06:33:00,17:43:00
11174,1482783350,26-12-2016,10:15:50,703.6606079,54,30.49,62,93.88,5.62,06:55:00,17:51:00
11175,1474583121,22-09-2016,12:25:21,1039.534392,70,30.42,37,136.29,13.5,06:11:00,18:19:00
11176,1477474817,25-10-2016,23:40:17,3.887876139,47,30.45,44,171.06,6.75,06:21:00,17:52:00
11177,1478964302,12-11-2016,05:25:02,-9.981321199,43,30.46,80,171.83,5.62,06:30:00,17:44:00
11178,1477561520,26-10-2016,23:45:20,-6.471469876,47,30.42,59,170.9,5.62,06:21:00,17:52:00
11179,1478601003,08-11-2016,00:30:03,0.20338536,44,30.43,44,171.55,5.62,06:27:00,17:45:00
11180,1483011040,29-12-2016,01:30:40,0.388248028,37,30.36,54,189.43,6.75,06:56:00,17:53:00
11181,1475825120,06-10-2016,21:25:20,-2.219335447,120.5975448,30.46,102,128.94,3.37,06:15:00,18:07:00
11182,1473222321,06-09-2016,18:25:21,9.372758861,53,30.4,96,41.92,2.25,06:08:00,18:34:00
11183,1481259358,08-12-2016,18:55:58,15.52631848,,30.38,68,125.43,3.37,06:45:00,17:44:00
11184,1477411220,25-10-2016,06:00:20,7.349668438,48,30.44,56,189.09,10.12,06:21:00,17:52:00
11185,1476812720,18-10-2016,07:45:20,166.4992179,54,30.44,100,170.84,6.75,06:18:00,17:57:00
11186,1474719021,24-09-2016,02:10:21,-4.456207085,51,30.45,98,179.17,2.25,06:12:00,18:17:00
11187,1477949119,31-10-2016,11:25:19,602.2829368,53,30.48,93,39.79,4.5,06:23:00,17:49:00
11188,1479895501,23-11-2016,00:05:01,4.87915249,41,30.43,93,139.23,12.37,06:36:00,17:42:00
11189,1474594521,22-09-2016,15:35:21,639.7343572,68,30.4,52,106.16,14.62,06:11:00,18:19:00
11190,1480447804,29-11-2016,09:30:04,387.6631173,46,30.45,100,132.03,5.62,06:40:00,17:42:00
11191,1476115827,10-10-2016,06:10:27,0.826352155,46,30.4,78,193.34,11.25,06:16:00,18:03:00
11192,1480427402,29-11-2016,03:50:02,9.619068059,42,30.42,98,178.7,6.75,06:40:00,17:42:00
11193,1481351439,09-12-2016,20:30:39,-6.268987582,50,30.43,95,141.2,1.12,06:46:00,17:44:00
11194,1475121323,28-09-2016,17:55:23,30.90959325,56,30.38,82,71.25,1.12,06:13:00,18:14:00
11195,1474263305,18-09-2016,19:35:05,0.347221863,53,30.44,79,169.28,4.5,06:11:00,18:23:00
11196,1480709707,02-12-2016,10:15:07,8.923940595,45,30.42,93,210.41,4.5,06:42:00,17:42:00
11197,1476105627,10-10-2016,03:20:27,3.587752864,47,30.39,81,199.82,,06:16:00,18:03:00
11198,1475456420,02-10-2016,15:00:20,413.9865471,55,30.41,99,344.76,1.12,06:14:00,18:10:00
11199,1476343219,12-10-2016,21:20:19,-6.345500608,52,30.49,38,159.51,10.12,06:16:00,18:02:00
11200,1479326102,16-11-2016,09:55:02,739.7395228,63,30.49,16,111.42,12.37,06:32:00,17:43:00
11201,1476873318,19-10-2016,00:35:18,6.910684994,49,30.44,90,238.07,5.62,06:19:00,17:56:00
11202,1475592920,04-10-2016,04:55:20,-10.88996341,49,30.42,93,173.78,3.37,06:14:00,18:08:00
11203,1480850134,04-12-2016,01:15:34,-0.561944389,45,30.33,93,161.88,5.62,06:43:00,17:43:00
11204,1476642619,16-10-2016,08:30:19,596.5770727,63,30.54,15,147.13,5.62,06:18:00,17:59:00
11205,1477653618,28-10-2016,01:20:18,-1.901451571,,30.41,100,162.75,6.75,06:22:00,17:51:00
11206,1481422540,10-12-2016,16:15:40,49.65694716,,30.36,102,26,1.12,06:47:00,17:44:00
11207,1474601418,22-09-2016,17:30:18,187.5121298,59,30.42,83,48.93,7.87,06:11:00,18:19:00
11208,1477117217,21-10-2016,20:20:17,-1.776667455,45,30.44,96,153.18,6.75,06:19:00,17:55:00
11209,1477473920,25-10-2016,23:25:20,-9.186957825,46,30.46,44,161.11,5.62,06:21:00,17:52:00
11210,1478834105,10-11-2016,17:15:05,32.11379553,55,30.44,87,124.6,3.37,06:28:00,17:45:00
11211,1473193221,06-09-2016,10:20:21,929.3199561,57,30.42,77,49.86,5.62,06:08:00,18:34:00
11212,1481280939,09-12-2016,00:55:39,7.91041697,47,30.37,68,213.56,2.25,06:46:00,17:44:00
11213,1480215318,26-11-2016,16:55:18,150.44953,56,30.43,28,119.16,,06:38:00,17:42:00
11214,1480965933,05-12-2016,09:25:33,201.9826016,45,30.37,93,270.94,4.5,06:44:00,17:43:00
11215,1478671802,08-11-2016,20:10:02,-7.125815757,48,30.46,98,221.02,2.25,06:27:00,17:45:00
11216,1479110101,13-11-2016,21:55:01,2.960542743,45,30.47,86,122.47,11.25,06:30:00,17:44:00
11217,1472892905,02-09-2016,22:55:05,5.614944747,53,,99,189.13,3.37,06:07:00,18:37:00
11218,1478074521,01-11-2016,22:15:21,-5.54065867,44,30.49,49,177.93,7.87,06:24:00,17:48:00
11219,1482938139,28-12-2016,05:15:39,12.00103505,41,,79,133.12,10.12,06:56:00,17:52:00
11220,1474283708,19-09-2016,01:15:08,5.122828017,48,30.44,47,183.37,7.87,06:11:00,18:22:00
11221,1481833502,15-12-2016,10:25:02,807.2078674,50,30.28,92,274.36,14.62,06:50:00,17:46:00
11222,1475425522,02-10-2016,06:25:22,3.462337487,48,30.44,97,163.23,9,06:14:00,18:10:00
11223,1483184401,31-12-2016,01:40:01,4.677643278,45,30.31,81,156.61,1.12,06:57:00,17:54:00
11224,1472904303,03-09-2016,02:05:03,2.71669669,52,30.42,97,190.08,,06:08:00,18:36:00
11225,1477477523,26-10-2016,00:25:23,5.898614159,47,30.45,46,128.22,3.37,06:21:00,17:52:00
11226,1479088503,13-11-2016,15:55:03,410.208495,55,30.41,74,89.38,18.83696191,06:30:00,17:44:00
11227,1474242306,18-09-2016,13:45:06,1060.855452,62,30.45,84,25.86,9,06:11:00,18:23:00
11228,1481772307,14-12-2016,17:25:07,37.43032343,49,30.26,95,270.96,5.62,06:49:00,17:46:00
11229,1478395502,05-11-2016,15:25:02,544.1113975,63,30.44,51,33.15,15.75,06:26:00,17:46:00
11230,1478577602,07-11-2016,18:00:02,0.724608899,52,30.41,,51.06,0,06:27:00,17:46:00
11231,1473843609,13-09-2016,23:00:09,15.31802494,52,30.45,100,12.67,1.12,06:10:00,18:27:00
11232,1479404401,17-11-2016,07:40:01,29.58912377,55,30.44,16,161.3,9,06:32:00,17:43:00
11233,1478330718,04-11-2016,21:25:18,-1.03152965,49,30.49,34,170.75,,06:25:00,17:47:00
11234,1476550521,15-10-2016,06:55:21,26.94566937,50,30.48,25,169.54,6.75,06:17:00,17:59:00
11235,1482311117,20-12-2016,23:05:17,-5.013145619,46,30.5,84,166.97,5.62,06:52:00,17:48:00
11236,1475008521,27-09-2016,10:35:21,915.0099693,60,30.41,70,0.36,6.75,06:13:00,18:15:00
11237,1482854139,27-12-2016,05:55:39,3.591563856,46,30.42,31,173.09,15.75,06:56:00,17:52:00
11238,1479623118,19-11-2016,20:25:18,-15.17452713,48,30.46,97,104.82,6.75,06:34:00,17:42:00
11239,1474478705,21-09-2016,07:25:05,274.4424705,51,30.4,97,126.1,7.87,06:11:00,18:20:00
11240,1478730304,09-11-2016,12:25:04,882.666521,63,30.44,42,323.19,3.37,06:28:00,17:45:00
11241,1478805302,10-11-2016,09:15:02,614.4702643,61,30.47,14,337.26,6.75,06:28:00,17:45:00
11242,1474636821,23-09-2016,03:20:21,5.895738978,51,30.42,90,141.08,1.12,06:12:00,18:18:00
11243,1479954005,23-11-2016,16:20:05,156.9702979,50,30.41,69,156.6,7.87,06:36:00,17:42:00
11244,1476279023,12-10-2016,03:30:23,-0.417190239,,30.43,70,175.84,6.75,06:16:00,18:02:00
11245,1472902506,03-09-2016,01:35:06,-3.267848622,52,30.42,96,174.69,6.75,06:08:00,18:36:00
11246,1483105502,30-12-2016,03:45:02,4.454907322,41,30.28,83,180.69,4.5,06:57:00,17:54:00
11247,1476522018,14-10-2016,23:00:18,1.291819449,52,30.5,24,189.98,9,06:17:00,18:00:00
11248,1483001142,28-12-2016,22:45:42,3.611838723,,30.37,100,167.33,10.12,06:56:00,17:52:00
11249,1478692505,09-11-2016,01:55:05,-2.115595471,45,30.42,80,184.7,,06:28:00,17:45:00
11250,1482394239,21-12-2016,22:10:39,-7.014001862,46,30.42,80,140.65,7.87,06:53:00,17:49:00
11251,1472935805,03-09-2016,10:50:05,405.3706588,62,30.46,80,339.23,12.37,06:08:00,18:36:00
11252,1477970718,31-10-2016,17:25:18,9.314302211,47,30.45,98,87.09,3.37,06:23:00,17:49:00
11253,1477220120,23-10-2016,00:55:20,3.139428073,47,30.41,101,145.16,2.25,06:20:00,17:54:00
11254,1477878317,30-10-2016,15:45:17,191.5464699,51,30.43,102,347.61,4.5,06:23:00,17:49:00
11255,1482682295,25-12-2016,06:11:35,-6.771891996,44,30.44,85,111.45,10.12,06:55:00,17:51:00
11256,1473603919,11-09-2016,04:25:19,13.39222053,44,30.42,84,194.14,6.75,06:09:00,18:29:00
11257,1480623605,01-12-2016,10:20:05,817.5385729,48,30.42,96,158.38,7.87,06:41:00,17:42:00
11258,1480830636,03-12-2016,19:50:36,12.49187116,45,30.34,93,292.39,4.5,06:42:00,17:43:00
11259,1474875318,25-09-2016,21:35:18,7.878211307,48,30.47,54,157.02,6.75,06:12:00,18:16:00
11260,1477805417,29-10-2016,19:30:17,-6.20669938,48,30.44,102,129.43,6.75,06:23:00,17:50:00
11261,1475773535,06-10-2016,07:05:35,102.1941903,47,30.46,90,176.72,3.37,06:15:00,18:07:00
11262,1480617302,01-12-2016,08:35:02,234.5443488,44,30.41,100,162.61,12.37,06:41:00,17:42:00
11263,1477026617,20-10-2016,19:10:17,-8.228694947,45,30.44,95,121.37,7.87,06:19:00,17:56:00
11264,1481977818,17-12-2016,02:30:18,4.710862429,42,,71,316.95,1.12,06:51:00,17:47:00
11265,1478952902,12-11-2016,02:15:02,-5.239237291,46,30.47,73,171.01,4.5,06:30:00,17:44:00
11266,1479819002,22-11-2016,02:50:02,-2.782687948,46,30.41,102,167.68,4.5,06:35:00,17:42:00
11267,1478074218,01-11-2016,22:10:18,-9.420586538,44,30.49,51,160.68,9,06:24:00,17:48:00
11268,1480935035,05-12-2016,00:50:35,3.336928118,45,30.34,93,47.83,2.25,06:44:00,17:43:00
11269,1473192919,06-09-2016,10:15:19,913.3719272,57,30.42,,15.3,10.12,06:08:00,18:34:00
11270,1476383720,13-10-2016,08:35:20,565.598219,61,30.48,27,140.86,9,06:17:00,18:01:00
11271,1478728202,09-11-2016,11:50:02,872.2077666,63,30.46,38,335.89,5.62,06:28:00,17:45:00
11272,1482765650,26-12-2016,05:20:50,12.28539082,44,30.44,97,184.25,4.5,06:55:00,17:51:00
11273,1475225720,29-09-2016,22:55:20,-2.272204364,49,30.47,99,139.8,6.75,06:13:00,18:13:00
11274,1480172102,26-11-2016,04:55:02,12.91741539,41,30.43,52,137.45,10.12,06:38:00,17:42:00
11275,1477569918,27-10-2016,02:05:18,2.028006065,45,30.39,41,179.9,7.87,06:22:00,17:51:00
11276,1477042820,20-10-2016,23:40:20,-1.723752962,44,30.45,93,153.48,3.37,06:19:00,17:56:00
11277,1479397502,17-11-2016,05:45:02,-2.672038384,52,30.42,20,159.79,12.37,06:32:00,17:43:00
11278,1482339633,21-12-2016,07:00:33,3.829962317,45,30.45,78,161.13,9,06:53:00,17:49:00
11279,1480749634,02-12-2016,21:20:34,-1.392380971,,30.35,93,144.34,15.75,06:42:00,17:42:00
11280,1479301501,16-11-2016,03:05:01,1.709615427,48,30.44,24,146.14,,06:32:00,17:43:00
11281,1480412401,28-11-2016,23:40:01,-3.247318638,40,30.46,96,196.67,2.25,06:39:00,17:42:00
11282,1478017518,01-11-2016,06:25:18,8.321638046,45,30.46,60,162.88,6.75,06:24:00,17:48:00
11283,1476320426,12-10-2016,15:00:26,742.1589204,60,30.43,81,9.06,11.25,06:16:00,18:02:00
11284,1481259040,08-12-2016,18:50:40,-3.517411771,51,30.38,75,114.55,4.5,06:45:00,17:44:00
11285,1481769307,14-12-2016,16:35:07,102.463299,51,30.26,90,303.56,9,06:49:00,17:46:00
11286,1482776450,26-12-2016,08:20:50,154.6363017,49,30.48,101,136.95,12.37,06:55:00,17:51:00
11287,1482007517,17-12-2016,10:45:17,264.6223728,51,30.3,85,39.56,5.62,06:51:00,17:47:00
11288,1482639349,24-12-2016,18:15:49,9.196154454,52,30.44,29,212.81,4.5,06:54:00,17:50:00
11289,1482700296,25-12-2016,11:11:36,675.6785935,51,30.46,98,66.42,7.87,06:55:00,17:51:00
11290,1478064620,01-11-2016,19:30:20,-0.449767776,47,30.47,43,160.52,4.5,06:24:00,17:48:00
11291,1481675402,13-12-2016,14:30:02,281.2188198,51,,95,334.92,13.5,06:48:00,17:45:00
11292,1474635921,23-09-2016,03:05:21,1.903604763,50,30.42,91,186.48,5.62,06:12:00,18:18:00
11293,1483059306,29-12-2016,14:55:06,273.9047161,49,30.28,102,57.35,5.62,06:56:00,17:53:00
11294,1481363142,09-12-2016,23:45:42,0.736822257,49,30.41,99,262.08,3.37,06:46:00,17:44:00
11295,1480984870,05-12-2016,14:41:10,32.80573952,45,30.33,93,330.86,3.37,06:44:00,17:43:00
11296,1478101217,02-11-2016,05:40:17,-5.932867213,42,30.43,49,167.83,10.12,06:24:00,17:48:00
11297,1482112517,18-12-2016,15:55:17,30.55972263,44,30.37,101,307.06,10.12,06:51:00,17:47:00
11298,1478585401,07-11-2016,20:10:01,2.268659943,49,30.44,53,82.36,4.5,06:27:00,17:46:00
11299,1482547240,23-12-2016,16:40:40,237.676726,55,30.45,77,72.87,7.87,06:54:00,17:50:00
11300,1482368149,21-12-2016,14:55:49,614.9333836,,30.39,74,66.87,9,06:53:00,17:49:00
11301,1473201921,06-09-2016,12:45:21,1070.996815,58,30.41,77,32.89,4.5,06:08:00,18:34:00
11302,1478357718,05-11-2016,04:55:18,-3.430033411,,30.46,36,149.06,12.37,06:26:00,17:46:00
11303,1482541243,23-12-2016,15:00:43,613.6953757,57,30.43,67,36.2,5.62,06:54:00,17:50:00
11304,1479458117,17-11-2016,22:35:17,1.246705416,49,30.45,21,161.23,4.5,06:32:00,17:43:00
11305,1473951311,15-09-2016,04:55:11,-16.84202021,49,30.43,98,157.85,1.12,06:10:00,18:26:00
11306,1477617917,27-10-2016,15:25:17,327.7810949,55,30.37,89,2.73,9,06:22:00,17:51:00
11307,1477887323,30-10-2016,18:15:23,-6.753537231,48,30.46,102,150.07,5.62,06:23:00,17:49:00
11308,1480333518,28-11-2016,01:45:18,-7.002459356,48,30.44,24,181.49,6.75,06:39:00,17:42:00
11309,1473942905,15-09-2016,02:35:05,-0.195653862,49,30.43,100,217.18,3.37,06:10:00,18:26:00
11310,1476861317,18-10-2016,21:15:17,-17.48890532,51,30.46,90,151.85,6.75,06:18:00,17:57:00
11311,1480883134,04-12-2016,10:25:34,83.94592679,45,30.4,93,75.36,1.12,06:43:00,17:43:00
11312,1480804846,03-12-2016,12:40:46,326.1763428,45,30.3,93,246.72,5.62,06:42:00,17:43:00
11313,1482602140,24-12-2016,07:55:40,15.9874769,46,30.47,81,102.49,5.62,06:54:00,17:50:00
11314,1475367622,01-10-2016,14:20:22,591.8124947,55,30.42,100,38.58,7.87,06:13:00,18:11:00
11315,1478519101,07-11-2016,01:45:01,-7.813044127,48,30.44,30,188.76,9,06:27:00,17:46:00
11316,1483076705,29-12-2016,19:45:05,-6.296912892,45,30.31,102,162.92,3.37,06:56:00,17:53:00
11317,1475140823,28-09-2016,23:20:23,2.531637592,50,30.43,75,145.97,6.75,06:13:00,18:14:00
11318,1482921040,28-12-2016,00:30:40,15.20599347,44,30.43,31,176.66,9,06:56:00,17:52:00
11319,1474142710,17-09-2016,10:05:10,707.2008181,58,30.49,101,72.62,6.75,06:10:00,18:24:00
11320,1473423318,09-09-2016,02:15:18,-5.452599923,43,30.37,,159.73,3.37,06:09:00,18:31:00
11321,1482814249,26-12-2016,18:50:49,6.975791761,49,30.46,28,172.96,7.87,06:55:00,17:51:00
11322,1473001204,04-09-2016,05:00:04,5.956234765,52,30.44,97,158.3,9,06:08:00,18:35:00
11323,1479440121,17-11-2016,17:35:21,16.20775171,56,30.41,22,62.58,3.37,06:32:00,17:43:00
11324,1476604521,15-10-2016,21:55:21,1.045125162,55,30.52,22,159.68,9,06:17:00,17:59:00
11325,1479252002,15-11-2016,13:20:02,1020.350248,,30.45,78,177.61,4.5,06:31:00,17:43:00
11326,1476880217,19-10-2016,02:30:17,11.44938229,46,30.43,68,156.19,9,06:19:00,17:56:00
11327,1475702719,05-10-2016,11:25:19,986.3615004,56,30.46,102,54.17,,06:14:00,18:08:00
11328,1474629322,23-09-2016,01:15:22,7.688766603,,30.44,85,166.34,5.62,06:12:00,18:18:00
11329,1478138719,02-11-2016,16:05:19,396.0063787,,30.42,22,52.17,6.75,06:24:00,17:48:00
11330,1476344724,12-10-2016,21:45:24,-8.901428442,53,30.5,,159.61,9,06:16:00,18:02:00
11331,1479073205,13-11-2016,11:40:05,900.2500444,59,30.46,53,57.97,5.62,06:30:00,17:44:00
11332,1481332849,09-12-2016,15:20:49,110.6106519,52,30.36,98,312.62,3.37,06:46:00,17:44:00
11333,1480662004,01-12-2016,21:00:04,9.700392372,45,30.42,93,165.6,10.12,06:41:00,17:42:00
11334,1481782202,14-12-2016,20:10:02,2.851888309,42,30.28,53,211.54,6.75,06:49:00,17:46:00
11335,1475107220,28-09-2016,14:00:20,909.2094778,63,30.38,59,49.07,11.25,06:13:00,18:14:00
11336,1480278917,27-11-2016,10:35:17,786.8300878,,30.48,53,54.81,4.5,06:38:00,17:42:00
11337,1475907019,07-10-2016,20:10:19,-9.042375299,51,30.43,101,124.28,0,06:15:00,18:06:00
11338,1475608537,04-10-2016,09:15:37,408.456225,54,30.47,100,125.97,3.37,06:14:00,18:08:00
11339,1481500533,11-12-2016,13:55:33,182.2691186,54,30.36,100,318.29,12.37,06:47:00,17:44:00
11340,1474854620,25-09-2016,15:50:20,605.4452217,59,30.44,82,6.2,9,06:12:00,18:16:00
11341,1476855617,18-10-2016,19:40:17,-0.741869195,52,30.44,93,147.53,3.37,06:18:00,17:57:00
11342,1482962142,28-12-2016,11:55:42,569.7327934,82.13037171,30.4,96,59.02,2.25,06:56:00,17:52:00
11343,1479387008,17-11-2016,02:50:08,3.778247536,51,30.41,21,164.83,10.12,06:32:00,17:43:00
11344,1474938624,26-09-2016,15:10:24,787.4357392,58,30.39,79,33.49,12.37,06:12:00,18:15:00
11345,1473429620,09-09-2016,04:00:20,-8.566905841,44,30.36,101,161.7,5.62,06:09:00,18:31:00
11346,1475333420,01-10-2016,04:50:20,5.406813956,50,30.43,101,157.27,6.75,06:13:00,18:11:00
11347,1478913302,11-11-2016,15:15:02,540.0213853,62,30.45,53,48.07,6.75,06:29:00,17:44:00
11348,1475716822,05-10-2016,15:20:22,188.2242827,55,30.43,101,20.89,3.37,06:14:00,18:08:00
11349,1480044903,24-11-2016,17:35:03,8.80463855,45,30.46,86,145.87,10.12,06:37:00,17:42:00
11350,1479802502,21-11-2016,22:15:02,4.314051636,49,30.45,102,100.29,3.37,06:35:00,17:42:00
11351,1475752524,06-10-2016,01:15:24,5.22228984,49,30.45,95,195.62,,06:15:00,18:07:00
11352,1473849303,14-09-2016,00:35:03,2.388216607,51,,98,169.48,2.25,06:10:00,18:26:00
11353,1481541323,12-12-2016,01:15:23,2.266447595,46,30.37,97,174.52,3.37,06:48:00,17:45:00
11354,1483245902,31-12-2016,18:45:02,5.018911893,47,30.32,98,320.95,6.75,06:57:00,17:54:00
11355,1476389421,13-10-2016,10:10:21,860.0962794,65,30.49,27,182.24,5.411274564,06:17:00,18:01:00
11356,1478924702,11-11-2016,18:25:02,7.334931701,54,30.47,67,148.1,5.62,06:29:00,17:44:00
11357,1482314717,21-12-2016,00:05:17,-14.31742517,46,30.49,86,163.74,7.87,06:53:00,17:49:00
11358,1473653121,11-09-2016,18:05:21,34.82617643,56,30.47,100,70.45,0,06:09:00,18:29:00
11359,1475654719,04-10-2016,22:05:19,7.394817301,50,30.48,101,129.15,2.25,06:14:00,18:08:00
11360,1474480204,21-09-2016,07:50:04,402.1114046,55,30.41,90,115.26,5.62,06:11:00,18:20:00
11361,1482543055,23-12-2016,15:30:55,510.5013084,57,30.44,58,57.13,,06:54:00,17:50:00
